date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2021-03-19,USA-50,Vermont,146,110,17.63,0,0.71,0.11
2021-03-19,USA-49,Utah,446,470.57,14.68,17,5.86,0.18
2021-03-19,USA-48,Texas,3939,4012.71,13.84,166,139.14,0.48
2021-03-19,USA-47,Tennessee,1638,1218.71,17.85,28,11.83,0.17
2021-03-19,USA-46,South Dakota,315,167.29,18.91,0,1.71,0.19
2021-03-19,USA-45,South Carolina,1303,1131.57,21.98,28,19,0.37
2021-03-19,USA-44,Rhode Island,423,362.43,34.21,1,4,0.38
2021-03-19,USA-42,Pennsylvania,3480,2710.71,21.17,36,34.43,0.27
2021-03-19,USA-41,Oregon,426,276.86,6.56,7,5.86,0.14
2021-03-19,USA-40,Oklahoma,416,446.43,11.28,0,12.43,0.31
2021-03-19,USA-39,Ohio,1551,1513.71,12.95,348,67,0.57
2021-03-19,USA-38,North Dakota,111,95.29,12.5,1,0.71,0.09
2021-03-19,USA-37,North Carolina,1823,1675.43,15.97,21,20.71,0.2
2021-03-19,USA-36,New York,5077,6246.29,32.11,75,81.57,0.42
2021-03-19,USA-35,New Mexico,216,198.57,9.47,5,4.71,0.22
2021-03-19,USA-34,New Jersey,4392,3841.71,43.25,27,35.57,0.4
2021-03-19,USA-33,New Hampshire,294,274.57,20.19,6,2.57,0.19
2021-03-19,USA-32,Nevada,262,284.29,9.23,4,8.86,0.29
2021-03-19,USA-31,Nebraska,274,249.71,12.91,2,1,0.05
2021-03-19,USA-30,Montana,164,133.83,12.52,3,2.43,0.23
2021-03-19,USA-29,Missouri,619,572.71,9.33,2,8.71,0.14
2021-03-19,USA-28,Mississippi,392,347,11.66,7,8.86,0.3
2021-03-19,USA-27,Minnesota,1435,1097.86,19.47,9,4.86,0.09
2021-03-19,USA-26,Michigan,4264,2829.14,28.33,13,18.29,0.18
2021-03-19,USA-25,Massachusetts,2163,1660.29,24.09,44,31.86,0.46
2021-03-19,USA-24,Maryland,1153,917.29,15.17,19,14.57,0.24
2021-03-19,USA-23,Maine,238,202.86,15.09,1,0.71,0.05
2021-03-19,USA-22,Louisiana,194,465,10,14,18.14,0.39
2021-03-19,USA-21,Kentucky,953,708.43,15.86,220,23.4,0.52
2021-03-19,USA-20,Kansas,437,217.86,7.48,5,2.57,0.09
2021-03-19,USA-19,Iowa,444,423,13.41,0,5.86,0.19
2021-03-19,USA-18,Indiana,860,748,11.11,15,14,0.21
2021-03-19,USA-17,Illinois,2376,1742.29,13.75,17,20.14,0.16
2021-03-19,USA-16,Idaho,382,317.71,17.78,4,4.57,0.26
2021-03-19,USA-15,Hawaii,169,74.57,5.27,1,0.43,0.03
2021-03-19,USA-13,Georgia,1549,1513.57,14.26,42,48.17,0.45
2021-03-19,USA-12,Florida,5140,4484.57,20.88,53,72.29,0.34
2021-03-19,USA-11,District of Columbia,142,107.43,15.22,1,1.29,0.18
2021-03-19,USA-10,Delaware,210,246.29,25.29,5,3.71,0.38
2021-03-19,USA-09,Connecticut,1207,873.43,24.5,10,9.57,0.27
2021-03-19,USA-08,Colorado,1143,929.57,16.14,-2,5.17,0.09
2021-03-19,USA-06,California,3212,3022.71,7.65,204,174,0.44
2021-03-19,USA-05,Arkansas,228,253.43,8.4,14,13.14,0.44
2021-03-19,USA-04,Arizona,449,460.57,6.33,50,25.14,0.35
2021-03-19,USA-02,Alaska,77,126.71,17.32,0,0.57,0.08
2021-03-19,USA-01,Alabama,531,552,11.26,34,18,0.37
2021-03-20,USA-69,Northern Mariana Islands,0,1.43,2.65,0,0,0
2021-03-20,USA-66,Guam,0,1.71,1.02,0,0.14,0.08
2021-03-20,USA-72,Puerto Rico,216,189.71,5.6,3,2.14,0.06
2021-03-20,USA-78,Virgin Islands,0,0,0,0,0,0
2021-03-20,USA-56,Wyoming,0,59.71,10.32,0,0.29,0.05
2021-03-20,USA-55,Wisconsin,533,588.86,10.11,16,10.5,0.18
2021-03-20,USA-54,West Virginia,386,332.71,18.57,0,11.57,0.65
2021-03-20,USA-53,Washington,739,751.43,9.87,0,7,0.09
2021-03-20,USA-51,Virginia,1566,1455.14,17.05,14,35.17,0.41
2021-03-20,USA-50,Vermont,162,122.43,19.62,2,0.71,0.11
2021-03-20,USA-49,Utah,467,467.14,14.57,2,5.57,0.17
2021-03-20,USA-48,Texas,2471,3954.86,13.64,97,132.86,0.46
2021-03-20,USA-47,Tennessee,100,1214.57,17.79,0,11.83,0.17
2021-03-20,USA-46,South Dakota,205,175.71,19.86,3,1.86,0.21
2021-03-20,USA-45,South Carolina,1589,1120.14,21.76,11,15.29,0.3
2021-03-20,USA-44,Rhode Island,0,362.43,34.21,0,4,0.38
2021-03-20,USA-42,Pennsylvania,3741,2891.57,22.59,24,37.86,0.3
2021-03-20,USA-41,Oregon,274,273.57,6.49,4,6.29,0.15
2021-03-20,USA-40,Oklahoma,0,357.14,9.03,0,12.43,0.31
2021-03-20,USA-39,Ohio,1483,1503,12.86,0,67,0.57
2021-03-20,USA-38,North Dakota,88,94.29,12.37,1,0.57,0.07
2021-03-20,USA-37,North Carolina,1809,1817.71,17.33,15,18.86,0.18
2021-03-20,USA-36,New York,6667,6336.86,32.57,68,78,0.4
2021-03-20,USA-35,New Mexico,186,199,9.49,7,5.57,0.27
2021-03-20,USA-34,New Jersey,4909,3990.57,44.93,31,35.14,0.4
2021-03-20,USA-33,New Hampshire,320,285.29,20.98,4,2.57,0.19
2021-03-20,USA-32,Nevada,266,260,8.44,10,7.43,0.24
2021-03-20,USA-31,Nebraska,215,257,13.29,0,1,0.05
2021-03-20,USA-30,Montana,142,137.83,12.9,5,3.14,0.29
2021-03-20,USA-29,Missouri,479,561,9.14,3,6.71,0.11
2021-03-20,USA-28,Mississippi,361,300,10.08,10,8.43,0.28
2021-03-20,USA-27,Minnesota,1380,1125.43,19.96,6,5.14,0.09
2021-03-20,USA-26,Michigan,3326,3029.86,30.34,49,19.71,0.2
2021-03-20,USA-25,Massachusetts,2376,1748.71,25.37,29,31.14,0.45
2021-03-20,USA-24,Maryland,1118,919.71,15.21,26,17.14,0.28
2021-03-20,USA-23,Maine,222,205.14,15.26,0,0.57,0.04
2021-03-20,USA-22,Louisiana,0,465,10,0,18.14,0.39
2021-03-20,USA-21,Kentucky,490,684.86,15.33,33,23.4,0.52
2021-03-20,USA-20,Kansas,0,217.29,7.46,0,2.57,0.09
2021-03-20,USA-19,Iowa,340,419.86,13.31,2,5.86,0.19
2021-03-20,USA-18,Indiana,891,756.14,11.23,4,11.43,0.17
2021-03-20,USA-17,Illinois,1841,1777.71,14.03,25,20.14,0.16
2021-03-20,USA-16,Idaho,209,313.71,17.55,0,4.43,0.25
2021-03-20,USA-15,Hawaii,85,77.86,5.5,1,0.43,0.03
2021-03-20,USA-13,Georgia,1710,1583.43,14.91,62,50,0.47
2021-03-20,USA-12,Florida,5105,4464.71,20.79,62,69.71,0.32
2021-03-20,USA-11,District of Columbia,141,106.14,15.04,2,1.29,0.18
2021-03-20,USA-10,Delaware,307,255.14,26.2,4,3.14,0.32
2021-03-20,USA-09,Connecticut,0,873.43,24.5,0,9.57,0.27
2021-03-20,USA-08,Colorado,1825,1005,17.45,6,5.33,0.09
2021-03-20,USA-06,California,2189,2801.43,7.09,78,160.29,0.41
2021-03-20,USA-05,Arkansas,274,247.71,8.21,4,11.14,0.37
2021-03-20,USA-04,Arizona,709,524.43,7.2,38,26.71,0.37
2021-03-20,USA-02,Alaska,0,126.71,17.32,0,0.57,0.08
2021-03-20,USA-01,Alabama,508,537.67,10.97,11,15.57,0.32
2021-03-21,USA-69,Northern Mariana Islands,0,0.43,0.8,0,0,0
2021-03-21,USA-66,Guam,0,1.71,1.02,0,0.14,0.08
2021-03-21,USA-72,Puerto Rico,326,202.71,5.99,4,2.71,0.08
2021-03-21,USA-78,Virgin Islands,0,0,0,0,0,0
2021-03-21,USA-56,Wyoming,0,59.71,10.32,0,0.29,0.05
2021-03-21,USA-55,Wisconsin,439,578.57,9.94,0,9,0.15
2021-03-21,USA-54,West Virginia,348,336.86,18.8,6,10.86,0.61
2021-03-21,USA-53,Washington,44,742.14,9.75,0,7,0.09
2021-03-21,USA-51,Virginia,1160,1453.29,17.03,11,31.33,0.37
2021-03-21,USA-50,Vermont,185,121.43,19.46,0,0.71,0.11
2021-03-21,USA-49,Utah,376,464.29,14.48,2,5,0.16
2021-03-21,USA-48,Texas,2331,3898,13.44,45,131.29,0.45
2021-03-21,USA-47,Tennessee,47,1213.43,17.77,0,11.83,0.17
2021-03-21,USA-46,South Dakota,144,177.71,20.09,1,1.57,0.18
2021-03-21,USA-45,South Carolina,1192,1165.86,22.64,30,18.86,0.37
2021-03-21,USA-44,Rhode Island,0,362.43,34.21,0,4,0.38
2021-03-21,USA-42,Pennsylvania,2067,2927,22.86,12,39.57,0.31
2021-03-21,USA-41,Oregon,190,273.57,6.49,1,6.43,0.15
2021-03-21,USA-40,Oklahoma,0,286.86,7.25,0,12.43,0.31
2021-03-21,USA-39,Ohio,932,1508.57,12.91,0,67,0.57
2021-03-21,USA-38,North Dakota,49,96.43,12.65,0,0.57,0.07
2021-03-21,USA-37,North Carolina,0,1817.71,17.33,1,18.57,0.18
2021-03-21,USA-36,New York,3735,5915.14,30.41,26,66.71,0.34
2021-03-21,USA-35,New Mexico,171,202.86,9.67,0,5.29,0.25
2021-03-21,USA-34,New Jersey,3238,3980.29,44.81,40,38.71,0.44
2021-03-21,USA-33,New Hampshire,227,275.43,20.26,0,2.57,0.19
2021-03-21,USA-32,Nevada,225,267,8.67,1,7.57,0.25
2021-03-21,USA-31,Nebraska,107,249,12.87,0,1,0.05
2021-03-21,USA-30,Montana,69,143.67,13.44,0,3.14,0.29
2021-03-21,USA-29,Missouri,326,558.71,9.1,6,7.43,0.12
2021-03-21,USA-28,Mississippi,160,293.86,9.87,1,7.86,0.26
2021-03-21,USA-27,Minnesota,951,1118.86,19.84,5,5.14,0.09
2021-03-21,USA-26,Michigan,157,3039.71,30.44,0,19.71,0.2
2021-03-21,USA-25,Massachusetts,1811,1765.71,25.62,35,31.71,0.46
2021-03-21,USA-24,Maryland,1007,940.71,15.56,12,17.43,0.29
2021-03-21,USA-23,Maine,172,205.57,15.29,1,0.71,0.05
2021-03-21,USA-22,Louisiana,0,334.86,7.2,0,14.86,0.32
2021-03-21,USA-21,Kentucky,283,670.57,15.01,16,24.6,0.55
2021-03-21,USA-20,Kansas,0,217.29,7.46,0,2.57,0.09
2021-03-21,USA-19,Iowa,141,414.14,13.13,1,4.86,0.15
2021-03-21,USA-18,Indiana,768,766.57,11.39,20,12.86,0.19
2021-03-21,USA-17,Illinois,1352,1763,13.91,28,21.57,0.17
2021-03-21,USA-16,Idaho,0,313.71,17.55,0,4.43,0.25
2021-03-21,USA-15,Hawaii,71,80.86,5.71,1,0.43,0.03
2021-03-21,USA-13,Georgia,1560,1691.71,15.93,0,42.86,0.4
2021-03-21,USA-12,Florida,3987,4505.86,20.98,29,69.57,0.32
2021-03-21,USA-11,District of Columbia,54,102.57,14.53,1,1.29,0.18
2021-03-21,USA-10,Delaware,345,272.29,27.96,3,3.14,0.32
2021-03-21,USA-09,Connecticut,0,873.43,24.5,0,9.57,0.27
2021-03-21,USA-08,Colorado,553,967.71,16.8,0,5.33,0.09
2021-03-21,USA-06,California,1948,2758.57,6.98,91,151.86,0.38
2021-03-21,USA-05,Arkansas,108,244.57,8.1,6,9.29,0.31
2021-03-21,USA-04,Arizona,488,501.43,6.89,12,27.43,0.38
2021-03-21,USA-02,Alaska,0,126.71,17.32,0,0.57,0.08
2021-03-21,USA-01,Alabama,373,538.5,10.98,0,15.57,0.32
2021-03-22,USA-69,Northern Mariana Islands,0,0.43,0.8,0,0,0
2021-03-22,USA-66,Guam,4,1.57,0.93,0,0,0
2021-03-22,USA-72,Puerto Rico,295,217.29,6.42,0,2.29,0.07
2021-03-22,USA-78,Virgin Islands,0,0,0,0,0,0
2021-03-22,USA-56,Wyoming,149,57.57,9.95,0,0.29,0.05
2021-03-22,USA-55,Wisconsin,388,586.57,10.07,0,8.86,0.15
2021-03-22,USA-54,West Virginia,276,346.29,19.32,6,11.57,0.65
2021-03-22,USA-53,Washington,1307,769,10.1,8,6.83,0.09
2021-03-22,USA-51,Virginia,1061,1443.43,16.91,12,26.5,0.31
2021-03-22,USA-50,Vermont,99,121,19.39,0,0.71,0.11
2021-03-22,USA-49,Utah,159,455.43,14.21,0,5,0.16
2021-03-22,USA-48,Texas,3425,3714.43,12.81,109,131.71,0.45
2021-03-22,USA-47,Tennessee,2996,1213.57,17.77,4,10.71,0.16
2021-03-22,USA-46,South Dakota,105,189,21.36,0,1.57,0.18
2021-03-22,USA-45,South Carolina,621,1145,22.24,20,21.29,0.41
2021-03-22,USA-44,Rhode Island,1000,364.57,34.41,9,4,0.38
2021-03-22,USA-42,Pennsylvania,2219,2978.57,23.27,-14,37.17,0.29
2021-03-22,USA-41,Oregon,268,275.43,6.53,3,6.29,0.15
2021-03-22,USA-40,Oklahoma,959,379.57,9.59,0,12.43,0.31
2021-03-22,USA-39,Ohio,1444,1550.71,13.27,0,67,0.57
2021-03-22,USA-38,North Dakota,50,100,13.12,0,0.57,0.07
2021-03-22,USA-37,North Carolina,2992,1800.29,17.17,16,18,0.17
2021-03-22,USA-36,New York,4908,5599.29,28.78,17,60.29,0.31
2021-03-22,USA-35,New Mexico,162,200.71,9.57,3,5.57,0.27
2021-03-22,USA-34,New Jersey,3151,4027.29,45.34,7,36.57,0.41
2021-03-22,USA-33,New Hampshire,207,276.71,20.35,0,2.57,0.19
2021-03-22,USA-32,Nevada,173,263.29,8.55,2,7.57,0.25
2021-03-22,USA-31,Nebraska,332,240.57,12.44,1,1.14,0.06
2021-03-22,USA-30,Montana,116,126.33,11.82,0,3,0.28
2021-03-22,USA-29,Missouri,525,593,9.66,2,7.57,0.12
2021-03-22,USA-28,Mississippi,95,293,9.84,0,7.57,0.25
2021-03-22,USA-27,Minnesota,1152,1165.43,20.66,0,5,0.09
2021-03-22,USA-26,Michigan,5714,3305.57,33.1,7,19.14,0.19
2021-03-22,USA-25,Massachusetts,1206,1772.86,25.72,27,31.57,0.46
2021-03-22,USA-24,Maryland,682,950,15.71,14,18.43,0.3
2021-03-22,USA-23,Maine,178,206.14,15.34,0,0.57,0.04
2021-03-22,USA-22,Louisiana,1329,500.14,10.76,42,18.14,0.39
2021-03-22,USA-21,Kentucky,444,672.29,15.05,54,30.6,0.68
2021-03-22,USA-20,Kansas,379,209.71,7.2,8,2.14,0.07
2021-03-22,USA-19,Iowa,433,416.43,13.2,0,4.71,0.15
2021-03-22,USA-18,Indiana,511,780.57,11.59,1,11.86,0.18
2021-03-22,USA-17,Illinois,1359,1833.14,14.47,22,23.29,0.18
2021-03-22,USA-16,Idaho,428,307.86,17.23,5,4.43,0.25
2021-03-22,USA-15,Hawaii,78,85.71,6.05,0,0.43,0.03
2021-03-22,USA-13,Georgia,915,1685.71,15.88,25,40,0.38
2021-03-22,USA-12,Florida,2862,4511,21,37,61.57,0.29
2021-03-22,USA-11,District of Columbia,154,108.57,15.38,0,1.14,0.16
2021-03-22,USA-10,Delaware,142,259.29,26.63,2,2.86,0.29
2021-03-22,USA-09,Connecticut,2976,937.86,26.31,9,7.57,0.21
2021-03-22,USA-08,Colorado,318,888.29,15.43,1,5,0.09
2021-03-22,USA-06,California,2906,2750.57,6.96,184,162.86,0.41
2021-03-22,USA-05,Arkansas,52,235.29,7.8,5,9,0.3
2021-03-22,USA-04,Arizona,484,478,6.57,0,27.43,0.38
2021-03-22,USA-02,Alaska,351,122.86,16.79,0,0.57,0.08
2021-03-22,USA-01,Alabama,319,507.14,10.34,0,15.29,0.31
2021-03-23,USA-69,Northern Mariana Islands,1,0.57,1.06,0,0,0
2021-03-23,USA-66,Guam,2,1.86,1.1,0,0,0
2021-03-23,USA-72,Puerto Rico,227,218.86,6.46,2,2.43,0.07
2021-03-23,USA-78,Virgin Islands,0,0,0,0,0,0
2021-03-23,USA-56,Wyoming,69,63.86,11.03,2,0.29,0.05
2021-03-23,USA-55,Wisconsin,46,500.43,8.59,0,8.14,0.14
2021-03-23,USA-54,West Virginia,327,344.29,19.21,1,9.57,0.53
2021-03-23,USA-53,Washington,563,758.43,9.96,17,7.33,0.1
2021-03-23,USA-51,Virginia,1265,1441.86,16.89,8,20.5,0.24
2021-03-23,USA-50,Vermont,94,126.57,20.28,1,0.71,0.11
2021-03-23,USA-49,Utah,383,441.43,13.77,15,6.43,0.2
2021-03-23,USA-48,Texas,4395,3504.14,12.08,85,124.86,0.43
2021-03-23,USA-47,Tennessee,1286,1237.29,18.12,33,13.71,0.2
2021-03-23,USA-46,South Dakota,128,187,21.14,0,1.57,0.18
2021-03-23,USA-45,South Carolina,709,1149,22.32,3,21.29,0.41
2021-03-23,USA-44,Rhode Island,297,369.43,34.87,2,3.29,0.31
2021-03-23,USA-42,Pennsylvania,3623,3053.29,23.85,37,29.33,0.23
2021-03-23,USA-41,Oregon,301,288.14,6.83,3,4.57,0.11
2021-03-23,USA-40,Oklahoma,184,372.71,9.42,0,0,0
2021-03-23,USA-39,Ohio,1627,1514.14,12.95,42,55.71,0.48
2021-03-23,USA-38,North Dakota,164,102.14,13.4,2,0.71,0.09
2021-03-23,USA-37,North Carolina,1305,1721.86,16.42,13,17.86,0.17
2021-03-23,USA-36,New York,6801,5612.14,28.85,18,50.43,0.26
2021-03-23,USA-35,New Mexico,171,200,9.54,11,6.14,0.29
2021-03-23,USA-34,New Jersey,4803,4182.43,47.09,61,39.43,0.44
2021-03-23,USA-33,New Hampshire,382,294.57,21.66,1,2.29,0.17
2021-03-23,USA-32,Nevada,146,233,7.56,14,7.43,0.24
2021-03-23,USA-31,Nebraska,277,250.71,12.96,0,0.86,0.04
2021-03-23,USA-30,Montana,352,158.57,14.84,4,3.14,0.29
2021-03-23,USA-29,Missouri,576,579.57,9.44,57,12,0.2
2021-03-23,USA-28,Mississippi,306,284,9.54,21,6.86,0.23
2021-03-23,USA-27,Minnesota,855,1186.43,21.04,7,5.71,0.1
2021-03-23,USA-26,Michigan,4546,3554.14,35.59,19,18.14,0.18
2021-03-23,USA-25,Massachusetts,1821,1861.29,27,21,32.43,0.47
2021-03-23,USA-24,Maryland,722,958.86,15.86,11,16.43,0.27
2021-03-23,USA-23,Maine,131,197.86,14.72,2,0.86,0.06
2021-03-23,USA-22,Louisiana,705,459.14,9.88,7,16,0.34
2021-03-23,USA-21,Kentucky,876,671.86,15.04,17,30.2,0.68
2021-03-23,USA-20,Kansas,63,213.57,7.33,0,2.14,0.07
2021-03-23,USA-19,Iowa,767,447.71,14.19,7,3.57,0.11
2021-03-23,USA-18,Indiana,661,794.43,11.8,12,11.86,0.18
2021-03-23,USA-17,Illinois,1823,1810.43,14.29,12,22.29,0.18
2021-03-23,USA-16,Idaho,325,303,16.96,5,3.29,0.18
2021-03-23,USA-15,Hawaii,38,84.71,5.98,0,0.43,0.03
2021-03-23,USA-13,Georgia,1877,1687.86,15.9,31,40.86,0.38
2021-03-23,USA-12,Florida,5302,4584,21.34,41,53,0.25
2021-03-23,USA-11,District of Columbia,105,108.29,15.34,1,1.29,0.18
2021-03-23,USA-10,Delaware,180,265.43,27.26,4,3,0.31
2021-03-23,USA-09,Connecticut,898,944.29,26.49,4,6.57,0.18
2021-03-23,USA-08,Colorado,931,975.29,16.94,1,3.83,0.07
2021-03-23,USA-06,California,2498,2812.86,7.12,166,170.43,0.43
2021-03-23,USA-05,Arkansas,239,212.86,7.05,3,7.71,0.26
2021-03-23,USA-04,Arizona,507,480.14,6.6,53,32,0.44
2021-03-23,USA-02,Alaska,178,133.57,18.26,2,0.86,0.12
2021-03-23,USA-01,Alabama,10,438.86,8.95,14,16.14,0.33
2021-03-24,USA-69,Northern Mariana Islands,0,0.14,0.27,0,0,0
2021-03-24,USA-66,Guam,3,1.86,1.1,0,0,0
2021-03-24,USA-72,Puerto Rico,145,230,6.79,2,2.43,0.07
2021-03-24,USA-78,Virgin Islands,109,15.57,14.66,0,0,0
2021-03-24,USA-56,Wyoming,88,62.57,10.81,0,0.29,0.05
2021-03-24,USA-55,Wisconsin,1468,606,10.41,23,8.71,0.15
2021-03-24,USA-54,West Virginia,389,354.86,19.8,6,7.71,0.43
2021-03-24,USA-53,Washington,913,756.71,9.94,1,6.5,0.09
2021-03-24,USA-51,Virginia,1470,1462.29,17.13,6,13.17,0.15
2021-03-24,USA-50,Vermont,95,131.71,21.11,2,0.71,0.11
2021-03-24,USA-49,Utah,562,421.86,13.16,5,6.43,0.2
2021-03-24,USA-48,Texas,3827,3401.14,11.73,163,123.43,0.43
2021-03-24,USA-47,Tennessee,1427,1197.57,17.54,44,18.86,0.28
2021-03-24,USA-46,South Dakota,270,200.57,22.67,1,1.29,0.15
2021-03-24,USA-45,South Carolina,1013,1117.86,21.71,25,17.43,0.34
2021-03-24,USA-44,Rhode Island,471,374.71,35.37,0,2.57,0.24
2021-03-24,USA-42,Pennsylvania,4668,3264,25.5,58,33.17,0.26
2021-03-24,USA-41,Oregon,360,301.86,7.16,0,3.14,0.07
2021-03-24,USA-40,Oklahoma,501,374.14,9.46,62,8.86,0.22
2021-03-24,USA-39,Ohio,1848,1569.86,13.43,0,55.71,0.48
2021-03-24,USA-38,North Dakota,136,102.43,13.44,1,0.71,0.09
2021-03-24,USA-37,North Carolina,2143,1787,17.04,97,15.83,0.15
2021-03-24,USA-36,New York,20184,7555.29,38.84,254,77.86,0.4
2021-03-24,USA-35,New Mexico,211,195.43,9.32,6,5.29,0.25
2021-03-24,USA-34,New Jersey,4096,4151.57,46.74,51,41.29,0.46
2021-03-24,USA-33,New Hampshire,389,307.71,22.63,10,3.71,0.27
2021-03-24,USA-32,Nevada,243,224.57,7.29,15,7.86,0.26
2021-03-24,USA-31,Nebraska,233,248.29,12.84,29,5,0.26
2021-03-24,USA-30,Montana,217,170.57,15.96,12,4.71,0.44
2021-03-24,USA-29,Missouri,798,577.71,9.41,11,12.29,0.2
2021-03-24,USA-28,Mississippi,387,289,9.71,4,6.43,0.22
2021-03-24,USA-27,Minnesota,1310,1225.57,21.73,9,6,0.11
2021-03-24,USA-26,Michigan,4957,3718.57,37.23,17,20,0.2
2021-03-24,USA-25,Massachusetts,2121,1919.86,27.85,55,34,0.49
2021-03-24,USA-24,Maryland,1173,995.43,16.47,19,16.43,0.27
2021-03-24,USA-23,Maine,199,197.29,14.68,0,0.86,0.06
2021-03-24,USA-22,Louisiana,450,459.86,9.89,19,14.43,0.31
2021-03-24,USA-21,Kentucky,618,632.86,14.17,47,33.4,0.75
2021-03-24,USA-20,Kansas,546,206.86,7.1,31,6.29,0.22
2021-03-24,USA-19,Iowa,605,474.57,15.04,6,3,0.1
2021-03-24,USA-18,Indiana,970,803.57,11.94,16,11.71,0.17
2021-03-24,USA-17,Illinois,2736,1985.14,15.67,17,21.86,0.17
2021-03-24,USA-16,Idaho,409,296.29,16.58,1,2.57,0.14
2021-03-24,USA-15,Hawaii,55,83.14,5.87,3,0.86,0.06
2021-03-24,USA-13,Georgia,1354,1598.57,15.06,70,41.43,0.39
2021-03-24,USA-12,Florida,5143,4661.71,21.7,30,49.43,0.23
2021-03-24,USA-11,District of Columbia,107,112,15.87,2,1.29,0.18
2021-03-24,USA-10,Delaware,210,242.29,24.88,0,2.71,0.28
2021-03-24,USA-09,Connecticut,1457,1099.14,30.83,7,6.43,0.18
2021-03-24,USA-08,Colorado,2093,1175.57,20.41,8,4,0.07
2021-03-24,USA-06,California,2777,2728.29,6.9,251,173,0.44
2021-03-24,USA-05,Arkansas,231,199.43,6.61,13,7.57,0.25
2021-03-24,USA-04,Arizona,605,502.86,6.91,44,36.57,0.5
2021-03-24,USA-02,Alaska,199,137.14,18.75,0,0.71,0.1
2021-03-24,USA-01,Alabama,922,462.14,9.43,37,17.71,0.36
2021-03-25,USA-69,Northern Mariana Islands,1,0.29,0.53,0,0,0
2021-03-25,USA-66,Guam,5,2,1.19,0,0,0
2021-03-25,USA-72,Puerto Rico,78,231.29,6.83,3,2.57,0.08
2021-03-25,USA-78,Virgin Islands,1,15.71,14.79,0,0,0
2021-03-25,USA-56,Wyoming,33,63,10.89,0,0.29,0.05
2021-03-25,USA-55,Wisconsin,823,626,10.75,4,8.14,0.14
2021-03-25,USA-54,West Virginia,433,362.14,20.21,5,7.71,0.43
2021-03-25,USA-53,Washington,1097,799.14,10.49,36,10.33,0.14
2021-03-25,USA-51,Virginia,1559,1387.57,16.26,4,9.17,0.11
2021-03-25,USA-50,Vermont,187,138.29,22.16,1,0.86,0.14
2021-03-25,USA-49,Utah,469,408.86,12.75,7,6.86,0.21
2021-03-25,USA-48,Texas,5391,3398,11.72,129,113.43,0.39
2021-03-25,USA-47,Tennessee,1461,1279.29,18.73,5,16.29,0.24
2021-03-25,USA-46,South Dakota,254,203,22.95,3,1.14,0.13
2021-03-25,USA-45,South Carolina,1329,1108,21.52,28,20.71,0.4
2021-03-25,USA-44,Rhode Island,483,382,36.06,1,1.86,0.18
2021-03-25,USA-42,Pennsylvania,3591,3341.29,26.1,38,34.17,0.27
2021-03-25,USA-41,Oregon,417,319.43,7.57,1,2.71,0.06
2021-03-25,USA-40,Oklahoma,369,347,8.77,0,8.86,0.22
2021-03-25,USA-39,Ohio,1501,1483.71,12.69,0,55.71,0.48
2021-03-25,USA-38,North Dakota,198,113.71,14.92,2,1,0.13
2021-03-25,USA-37,North Carolina,2109,1740.14,16.59,50,19.33,0.18
2021-03-25,USA-36,New York,8683,8007.86,41.16,74,76,0.39
2021-03-25,USA-35,New Mexico,216,190.43,9.08,7,5.57,0.27
2021-03-25,USA-34,New Jersey,3944,4076.14,45.89,37,36.29,0.41
2021-03-25,USA-33,New Hampshire,518,333.86,24.55,1,3.14,0.23
2021-03-25,USA-32,Nevada,447,251.71,8.17,12,8.29,0.27
2021-03-25,USA-31,Nebraska,304,248.86,12.86,7,5.57,0.29
2021-03-25,USA-30,Montana,165,175,16.37,4,4,0.37
2021-03-25,USA-29,Missouri,1215,648.29,10.56,11,13.14,0.21
2021-03-25,USA-28,Mississippi,317,288.29,9.69,6,7,0.24
2021-03-25,USA-27,Minnesota,1867,1278.57,22.67,26,8.86,0.16
2021-03-25,USA-26,Michigan,5891,4122.14,41.28,54,22.71,0.23
2021-03-25,USA-25,Massachusetts,2410,1986.86,28.83,40,35.86,0.52
2021-03-25,USA-24,Maryland,1382,1033.86,17.1,3,14.86,0.25
2021-03-25,USA-23,Maine,218,194,14.43,0,0.57,0.04
2021-03-25,USA-22,Louisiana,399,439.57,9.46,17,14.14,0.3
2021-03-25,USA-21,Kentucky,794,636.86,14.25,93,43.33,0.97
2021-03-25,USA-20,Kansas,56,211.57,7.26,0,6.29,0.22
2021-03-25,USA-19,Iowa,902,518.86,16.45,19,5,0.16
2021-03-25,USA-18,Indiana,951,801.71,11.91,7,10.71,0.16
2021-03-25,USA-17,Illinois,2263,1964.29,15.5,34,22.14,0.17
2021-03-25,USA-16,Idaho,346,299.86,16.78,2,2.43,0.14
2021-03-25,USA-15,Hawaii,115,87.29,6.16,1,1,0.07
2021-03-25,USA-13,Georgia,2102,1581,14.89,90,45.71,0.43
2021-03-25,USA-12,Florida,5773,4758.86,22.16,107,51.29,0.24
2021-03-25,USA-11,District of Columbia,74,111,15.73,0,1,0.14
2021-03-25,USA-10,Delaware,219,230.43,23.66,1,2.71,0.28
2021-03-25,USA-09,Connecticut,1488,1146.57,32.16,10,5.71,0.16
2021-03-25,USA-08,Colorado,941,1114.86,19.36,3,3.17,0.05
2021-03-25,USA-06,California,2485,2573.57,6.51,226,171.43,0.43
