date,Province_State,stabbr,doses_alloc_total,doses_alloc_moderna,doses_alloc_pfizer,doses_alloc_unknown,doses_shipped_total,doses_shipped_moderna,doses_shipped_pfizer,doses_shipped_unknown,doses_admin_total,doses_admin_moderna,doses_admin_pfizer,doses_admin_unknown,people_total,people_total_2nd_dose
12/28/2020,Rhode Island,RI,,,,,,,,,11935.0,,,11935.0,11935.0,
12/29/2020,Rhode Island,RI,,,,,,,,,12869.0,,,12869.0,12869.0,
12/30/2020,Rhode Island,RI,,,,,,,,,17020.0,,,17020.0,17020.0,
12/31/2020,Rhode Island,RI,,,,,,,,,17020.0,,,17020.0,17020.0,
01/01/2021,Rhode Island,RI,,,,,,,,,17020.0,,,17020.0,17020.0,
01/02/2021,Rhode Island,RI,,,,,,,,,17020.0,,,17020.0,17020.0,
01/03/2021,Rhode Island,RI,,,,,,,,,17020.0,,,17020.0,17020.0,
01/04/2021,Rhode Island,RI,,,,,,,,,24266.0,,,24266.0,24024.0,121.0
01/05/2021,Rhode Island,RI,,,,,,,,,26563.0,,,26563.0,25763.0,400.0
01/06/2021,Rhode Island,RI,,,,,,,,,28609.0,,,28609.0,27323.0,643.0
01/07/2021,Rhode Island,RI,,,,,,,,,29706.0,,,29706.0,27500.0,1103.0
01/08/2021,Rhode Island,RI,,,,,,,,,31541.0,,,31541.0,27945.0,1798.0
01/09/2021,Rhode Island,RI,,,,,,,,,31541.0,,,31541.0,27945.0,1798.0
01/10/2021,Rhode Island,RI,,,,,,,,,31541.0,,,31541.0,27945.0,1798.0
01/11/2021,Rhode Island,RI,,,,,,,,,35649.0,,,35649.0,26365.0,4642.0
01/12/2021,Rhode Island,RI,,,,,42950.0,,,,42723.0,,,42723.0,30575.0,6074.0
01/13/2021,Rhode Island,RI,,,,,72175.0,,,,45643.0,,,45643.0,30751.0,7446.0
01/14/2021,Rhode Island,RI,,,,,72175.0,,,,48118.0,,,48118.0,30886.0,8616.0
01/15/2021,Rhode Island,RI,,,,,72175.0,,,,51220.0,,,51220.0,32734.0,9243.0
01/16/2021,Rhode Island,RI,,,,,72175.0,,,,51220.0,,,51220.0,32734.0,9243.0
01/17/2021,Rhode Island,RI,,,,,72175.0,,,,51220.0,,,51220.0,32734.0,9243.0
01/18/2021,Rhode Island,RI,,,,,72175.0,,,,51220.0,,,51220.0,32734.0,9243.0
01/19/2021,Rhode Island,RI,,,,,72175.0,,,,51220.0,,,51220.0,32734.0,9243.0
01/20/2021,Rhode Island,RI,,,,,72175.0,,,,57866.0,,,57866.0,35768.0,11049.0
01/21/2021,Rhode Island,RI,,,,,123675.0,,,,60893.0,,,60893.0,37333.0,11780.0
01/22/2021,Rhode Island,RI,,,,,123675.0,,,,63152.0,,,63152.0,38122.0,12515.0
01/23/2021,Rhode Island,RI,,,,,123675.0,,,,66070.0,,,66070.0,39780.0,13145.0
01/24/2021,Rhode Island,RI,,,,,123675.0,,,,66070.0,,,66070.0,39780.0,13145.0
01/25/2021,Rhode Island,RI,,,,,123675.0,,,,66070.0,,,66070.0,39780.0,13145.0
01/26/2021,Rhode Island,RI,,,,,123675.0,,,,73994.0,,,73994.0,44524.0,14735.0
01/27/2021,Rhode Island,RI,,,,,151675.0,,,,78191.0,,,78191.0,43609.0,17291.0
01/28/2021,Rhode Island,RI,,,,,151675.0,,,,82303.0,,,82303.0,42937.0,19683.0
01/29/2021,Rhode Island,RI,,,,,151675.0,,,,86315.0,,,86315.0,42555.0,21880.0
01/30/2021,Rhode Island,RI,,,,,151675.0,,,,89761.0,,,89761.0,43795.0,22983.0
12/14/2020,South Carolina,SC,300000.0,,,300000.0,42900.0,,42900.0,,,,,,,
12/29/2020,South Carolina,SC,,,,,,,,,,,,,,
12/30/2020,South Carolina,SC,,,,,,,,,35158.0,,,35158.0,35158.0,
12/31/2020,South Carolina,SC,,,,,,,,,39100.0,,,39100.0,39100.0,
01/01/2021,South Carolina,SC,,,,,,,,,39100.0,,,39100.0,39100.0,
01/02/2021,South Carolina,SC,,,,,,,,,39100.0,,,39100.0,39100.0,
01/03/2021,South Carolina,SC,,,,,,,,,39100.0,,,39100.0,39100.0,
01/04/2021,South Carolina,SC,,,,,,,146250.0,,,,43227.0,,,
01/05/2021,South Carolina,SC,,,,,,,146250.0,,,,47665.0,,,
01/06/2021,South Carolina,SC,,,,,,,146250.0,,,,53275.0,,,
01/07/2021,South Carolina,SC,,,,,,,146250.0,,,,60341.0,,,
01/08/2021,South Carolina,SC,,,,,232900.0,86400.0,146500.0,,78562.0,8232.0,70330.0,,63166.0,7698.0
01/09/2021,South Carolina,SC,,,,,232900.0,86400.0,146500.0,,91689.0,11303.0,80386.0,,66971.0,12359.0
01/10/2021,South Carolina,SC,,,,,232900.0,86400.0,146500.0,,99358.0,17092.0,82266.0,,73016.0,13171.0
01/11/2021,South Carolina,SC,,,,,233600.0,86400.0,147200.0,,105856.0,19114.0,86742.0,,75238.0,15309.0
01/12/2021,South Carolina,SC,,,,,233600.0,86400.0,147200.0,,114970.0,19694.0,95276.0,,77770.0,18600.0
01/13/2021,South Carolina,SC,,,,,313100.0,117900.0,195200.0,,121819.0,20272.0,101547.0,,80755.0,20532.0
01/14/2021,South Carolina,SC,,,,,313100.0,117900.0,195200.0,,137712.0,21154.0,116558.0,,88972.0,24370.0
01/15/2021,South Carolina,SC,,,,,313100.0,117900.0,195200.0,,146219.0,21421.0,124798.0,,93521.0,26349.0
01/16/2021,South Carolina,SC,,,,,313100.0,117900.0,195200.0,,154995.0,24633.0,130362.0,,99467.0,27764.0
01/17/2021,South Carolina,SC,,,,,313100.0,117900.0,195200.0,,158232.0,26009.0,132223.0,,102212.0,28010.0
01/18/2021,South Carolina,SC,,,,,317975.0,117900.0,200075.0,,163800.0,26009.0,137791.0,,105398.0,29201.0
01/19/2021,South Carolina,SC,,,,,317975.0,117900.0,200075.0,,163800.0,26009.0,137791.0,,105398.0,29201.0
01/20/2021,South Carolina,SC,,,,,317975.0,117900.0,200075.0,,172975.0,24974.0,148001.0,,110219.0,31378.0
01/21/2021,South Carolina,SC,,,,,423975.0,150000.0,273975.0,,190191.0,29183.0,161008.0,,123333.0,33429.0
01/22/2021,South Carolina,SC,,,,,424950.0,149400.0,274950.0,,211789.0,30139.0,181650.0,,138921.0,36434.0
01/23/2021,South Carolina,SC,,,,,542050.0,267100.0,274950.0,,241888.0,31863.0,194452.0,,149293.0,38511.0
01/24/2021,South Carolina,SC,,,,,542050.0,267800.0,274950.0,,267884.0,34948.0,215093.0,,166843.0,41599.0
01/25/2021,South Carolina,SC,,,,,542750.0,267800.0,274950.0,,277258.0,34818.0,224082.0,,174408.0,42246.0
01/26/2021,South Carolina,SC,,,,,632100.0,281100.0,351000.0,,281277.0,35059.0,227575.0,,174952.0,43841.0
01/27/2021,South Carolina,SC,,,,,622350.0,281100.0,341250.0,,297453.0,37471.0,239570.0,,184685.0,46178.0
01/28/2021,South Carolina,SC,,,,,668450.0,327200.0,341250.0,,328801.0,38481.0,251654.0,,190913.0,49611.0
01/29/2021,South Carolina,SC,,,,,657250.0,316000.0,341250.0,,362786.0,39089.0,278403.0,,208664.0,54414.0
01/30/2021,South Carolina,SC,,,,,657250.0,316000.0,341250.0,,371894.0,40640.0,282916.0,,206446.0,58555.0
12/15/2020,South Dakota,SD,22400.0,14600.0,7800.0,,,,,,,,,,,
12/17/2020,South Dakota,SD,,,,,,,,,1515.0,,1515.0,,1515.0,0.0
12/19/2020,South Dakota,SD,,,,,,,,,6198.0,,6198.0,,6198.0,0.0
12/20/2020,South Dakota,SD,,,,,,,,,6311.0,,6311.0,,6311.0,0.0
12/21/2020,South Dakota,SD,,,,,,,,,7516.0,,7516.0,,7516.0,0.0
12/22/2020,South Dakota,SD,,,,,,,,,7844.0,,7844.0,,7844.0,0.0
12/23/2020,South Dakota,SD,,,,,,,,,8398.0,30.0,8368.0,,8398.0,0.0
12/24/2020,South Dakota,SD,,,,,,,,,9770.0,587.0,9183.0,,9770.0,0.0
12/25/2020,South Dakota,SD,,,,,,,,,12910.0,3035.0,9875.0,,12910.0,0.0
12/26/2020,South Dakota,SD,,,,,,,,,13710.0,3835.0,9875.0,,13710.0,0.0
12/27/2020,South Dakota,SD,,,,,,,,,14799.0,4924.0,9875.0,,14799.0,0.0
12/28/2020,South Dakota,SD,,,,,,,,,15830.0,5955.0,9875.0,,15830.0,0.0
12/29/2020,South Dakota,SD,,,,,,,,,18960.0,9085.0,9875.0,,18960.0,0.0
12/30/2020,South Dakota,SD,,,,,,,,,21144.0,11007.0,10137.0,,21144.0,0.0
12/31/2020,South Dakota,SD,,,,,,,,,21144.0,11007.0,10137.0,,21144.0,0.0
01/01/2021,South Dakota,SD,,,,,,,,,21144.0,11007.0,10137.0,,21144.0,0.0
01/02/2021,South Dakota,SD,,,,,,,,,25325.0,13612.0,11713.0,,25325.0,0.0
01/03/2021,South Dakota,SD,,,,,,,,,26870.0,14150.0,12720.0,,26870.0,0.0
01/04/2021,South Dakota,SD,,,,,,,,,26952.0,14218.0,12734.0,,26952.0,0.0
01/05/2021,South Dakota,SD,,,,,,,,,27260.0,14526.0,12734.0,,27260.0,0.0
01/06/2021,South Dakota,SD,,,,,,,,,29879.0,15888.0,13991.0,,29677.0,101.0
01/07/2021,South Dakota,SD,,,,,,,,,32315.0,16976.0,15339.0,,30631.0,842.0
01/08/2021,South Dakota,SD,,,,,,,,,35611.0,18734.0,16877.0,,31677.0,1967.0
01/09/2021,South Dakota,SD,,,,,,,,,40284.0,20699.0,19585.0,,32158.0,4063.0
01/10/2021,South Dakota,SD,,,,,,,,,44073.0,21596.0,22477.0,,31077.0,4063.0
01/11/2021,South Dakota,SD,,,,,,,,,45667.0,21620.0,24047.0,,31054.0,7306.0
01/12/2021,South Dakota,SD,,,,,,,,,46714.0,22139.0,24575.0,,31780.0,7465.0
01/13/2021,South Dakota,SD,,,,,,,,,47952.0,22930.0,25022.0,,31956.0,7998.0
01/14/2021,South Dakota,SD,,,,,,,,,51360.0,24011.0,27349.0,,32150.0,9605.0
01/15/2021,South Dakota,SD,,,,,,,,,53775.0,25778.0,27997.0,,34339.0,9718.0
01/16/2021,South Dakota,SD,,,,,,,,,55531.0,26859.0,28672.0,,36061.0,9735.0
01/17/2021,South Dakota,SD,,,,,,,,,56625.0,27591.0,29034.0,,36967.0,9829.0
01/18/2021,South Dakota,SD,,,,,,,,,57121.0,27784.0,29337.0,,37463.0,9829.0
01/19/2021,South Dakota,SD,,,,,,,,,57121.0,27784.0,29337.0,,37463.0,9829.0
01/20/2021,South Dakota,SD,,,,,,,,,57476.0,27787.0,29689.0,,37818.0,9829.0
01/21/2021,South Dakota,SD,,,,,,,,,58456.0,28684.0,29772.0,,38646.0,9965.0
01/22/2021,South Dakota,SD,,,,,,,,,62365.0,31056.0,31309.0,,40936.0,11285.0
01/23/2021,South Dakota,SD,,,,,,,,,69104.0,34577.0,34577.0,,42995.0,14487.0
01/24/2021,South Dakota,SD,,,,,,,,,73243.0,37224.0,36019.0,,44792.0,16256.0
01/25/2021,South Dakota,SD,,,,,,,,,75683.0,38589.0,37094.0,,46151.0,17145.0
01/26/2021,South Dakota,SD,,,,,,,,,77350.0,39714.0,37636.0,,46724.0,18220.0
01/27/2021,South Dakota,SD,,,,,,,,,78228.0,40541.0,37687.0,,46951.0,18868.0
01/28/2021,South Dakota,SD,,,,,,,,,82021.0,43033.0,38988.0,,46740.0,21748.0
01/29/2021,South Dakota,SD,,,,,,,,,87884.0,46617.0,41267.0,,49109.0,24636.0
01/30/2021,South Dakota,SD,,,,,,,,,92896.0,49983.0,42913.0,,52055.0,26448.0
12/11/2020,Tennessee,TN,156550.0,100000.0,56550.0,,,,,,,,,,,
12/16/2020,Tennessee,TN,,,,,,,,,223.0,,223.0,,223.0,
12/17/2020,Tennessee,TN,,,,,,,,,1663.0,,1663.0,,1663.0,
12/18/2020,Tennessee,TN,,,,,,,,,9517.0,,9517.0,,9517.0,
12/19/2020,Tennessee,TN,,,,,,,,,15766.0,,15766.0,,15766.0,
12/20/2020,Tennessee,TN,,,,,,,,,19889.0,,19889.0,,19889.0,
12/21/2020,Tennessee,TN,,,,,,,,,26271.0,,26271.0,,26271.0,
12/22/2020,Tennessee,TN,,,,,,,,,33398.0,,33398.0,,33398.0,
12/23/2020,Tennessee,TN,,,,,,,,,48692.0,,48692.0,,48692.0,
12/24/2020,Tennessee,TN,,,,,,,,,58758.0,,58758.0,,58758.0,
12/25/2020,Tennessee,TN,,,,,,,,,63445.0,,,63445.0,63445.0,
12/26/2020,Tennessee,TN,,,,,,,,,64161.0,,,64161.0,64161.0,
12/27/2020,Tennessee,TN,,,,,,,,,68702.0,,,68702.0,68702.0,
12/28/2020,Tennessee,TN,,,,,,,,,70171.0,,,70171.0,70171.0,
12/29/2020,Tennessee,TN,,,,,,,,,79282.0,,,79282.0,79282.0,
12/30/2020,Tennessee,TN,,,,,,,,,79282.0,,,79282.0,79282.0,
12/31/2020,Tennessee,TN,,,,,,,,,79282.0,,,79282.0,79282.0,
01/01/2021,Tennessee,TN,,,,,,,,,126887.0,,,126887.0,126887.0,
01/02/2021,Tennessee,TN,,,,,,,,,126887.0,,,126887.0,126887.0,
01/03/2021,Tennessee,TN,,,,,,,,,126887.0,,,126887.0,126887.0,
01/04/2021,Tennessee,TN,,,,,,,,,126887.0,,,126887.0,126887.0,
01/05/2021,Tennessee,TN,,,,,,,,,169070.0,,,169070.0,,
01/06/2021,Tennessee,TN,,,,,,,,,169070.0,,,169070.0,,
01/07/2021,Tennessee,TN,,,,,,,,,169070.0,,,169070.0,,
01/08/2021,Tennessee,TN,,,,,,,,,215427.0,,,215427.0,206128.0,4561.0
01/09/2021,Tennessee,TN,,,,,,,,,215427.0,,,215427.0,206128.0,4561.0
01/10/2021,Tennessee,TN,,,,,,,,,215427.0,,,215427.0,206128.0,4561.0
01/11/2021,Tennessee,TN,,,,,,,,,215427.0,,,215427.0,206128.0,4561.0
01/12/2021,Tennessee,TN,,,,,384825.0,29400.0,268125.0,,287243.0,,,287243.0,236832.0,24994.0
01/13/2021,Tennessee,TN,,,,,384825.0,29400.0,268125.0,,287243.0,,,287243.0,236832.0,24994.0
01/14/2021,Tennessee,TN,,,,,384825.0,29400.0,268125.0,,287243.0,,,287243.0,236832.0,24994.0
01/15/2021,Tennessee,TN,,,,,523300.0,215200.0,308100.0,,349216.0,,,349216.0,263008.0,42851.0
01/16/2021,Tennessee,TN,,,,,523300.0,215200.0,308100.0,,349216.0,,,349216.0,263008.0,42851.0
01/17/2021,Tennessee,TN,,,,,523300.0,215200.0,308100.0,,349216.0,,,349216.0,263008.0,42851.0
01/18/2021,Tennessee,TN,,,,,523300.0,215200.0,308100.0,,349216.0,,,349216.0,263008.0,42851.0
01/19/2021,Tennessee,TN,,,,,523300.0,215200.0,308100.0,,349216.0,,,349216.0,263008.0,42851.0
01/20/2021,Tennessee,TN,,,,,574975.0,215200.0,359775.0,,396100.0,,,396100.0,289093.0,53210.0
01/21/2021,Tennessee,TN,,,,,574975.0,215200.0,359775.0,,396100.0,,,396100.0,289093.0,53210.0
01/22/2021,Tennessee,TN,,,,,574975.0,215200.0,359775.0,,396100.0,,,396100.0,289093.0,53210.0
01/23/2021,Tennessee,TN,,,,,798475.0,270500.0,402675.0,,470660.0,,,470660.0,290892.0,89399.0
01/24/2021,Tennessee,TN,,,,,798475.0,270500.0,402675.0,,470660.0,,,470660.0,290892.0,89399.0
01/25/2021,Tennessee,TN,,,,,798475.0,395800.0,402675.0,,470660.0,,,470660.0,290892.0,89399.0
01/26/2021,Tennessee,TN,,,,,713550.0,274800.0,438750.0,,523064.0,,,523064.0,312912.0,104875.0
01/27/2021,Tennessee,TN,,,,,713550.0,274900.0,438750.0,,542121.0,,,542121.0,311404.0,115186.0
01/28/2021,Tennessee,TN,,,,,749550.0,310800.0,438750.0,,567594.0,,,567594.0,313482.0,126845.0
01/29/2021,Tennessee,TN,,,,,820000.0,324700.0,495300.0,,621270.0,,,621270.0,311043.0,154849.0
01/30/2021,Tennessee,TN,,,,,822500.0,327200.0,495300.0,,655234.0,,,655234.0,315454.0,169585.0
12/14/2020,Texas,TX,1400000.0,,,1400000.0,19500.0,,19500.0,,,,,,,
12/18/2020,Texas,TX,,,,,91650.0,,91650.0,,4187.0,,4187.0,,4187.0,0.0
12/19/2020,Texas,TX,,,,,91650.0,,91650.0,,4187.0,,4187.0,,4187.0,0.0
12/20/2020,Texas,TX,,,,,224250.0,,224250.0,,26007.0,,26007.0,,26007.0,0.0
12/21/2020,Texas,TX,,,,,224250.0,,224250.0,,42248.0,,42248.0,,42248.0,0.0
12/22/2020,Texas,TX,,,,,235050.0,,,235050.0,60631.0,,,60631.0,60631.0,0.0
12/23/2020,Texas,TX,,,,,262800.0,,,262800.0,83967.0,,,83967.0,83967.0,0.0
12/24/2020,Texas,TX,,,,,455325.0,,,455325.0,113514.0,,,113514.0,113514.0,0.0
12/25/2020,Texas,TX,,,,,469900.0,,,469900.0,126411.0,,,126411.0,126411.0,0.0
12/26/2020,Texas,TX,,,,,470000.0,,,470000.0,131748.0,,,131748.0,131748.0,0.0
12/27/2020,Texas,TX,,,,,470100.0,,,470100.0,139747.0,,,139747.0,139747.0,0.0
12/28/2020,Texas,TX,,,,,472100.0,,,472100.0,146988.0,,,146988.0,146988.0,0.0
12/29/2020,Texas,TX,,,,,611850.0,,,611850.0,163700.0,,,163700.0,163700.0,0.0
12/30/2020,Texas,TX,,,,,678925.0,,,678925.0,205463.0,,,205463.0,205463.0,0.0
12/31/2020,Texas,TX,,,,,773000.0,,,773000.0,282515.0,,,282515.0,282515.0,0.0
01/01/2021,Texas,TX,,,,,786250.0,,,786250.0,340415.0,,,340415.0,340415.0,0.0
01/02/2021,Texas,TX,,,,,,,,,365455.0,,,365455.0,365455.0,0.0
01/03/2021,Texas,TX,,,,,789925.0,,,789925.0,377050.0,,,377050.0,377050.0,0.0
01/04/2021,Texas,TX,,,,,944275.0,,,944275.0,414211.0,,,414211.0,414211.0,0.0
01/05/2021,Texas,TX,,,,,1333450.0,,,1333450.0,439502.0,,,439502.0,439502.0,0.0
01/06/2021,Texas,TX,,,,,1375000.0,,,1375000.0,482045.0,,,482045.0,469209.0,6418.0
01/07/2021,Texas,TX,,,,,1362850.0,,,1362850.0,541512.0,,,541512.0,513554.0,13979.0
01/08/2021,Texas,TX,,,,,1488550.0,,,1488550.0,614086.0,,,614086.0,564578.0,24754.0
01/09/2021,Texas,TX,1860925.0,,,1860925.0,1489975.0,,,1489975.0,700559.0,,,700559.0,604737.0,47911.0
01/10/2021,Texas,TX,1860925.0,,,1860925.0,1566500.0,,,1566500.0,752324.0,,,752324.0,623368.0,64478.0
01/11/2021,Texas,TX,2058050.0,,,2058050.0,1580400.0,,,1580400.0,802503.0,,,802503.0,635427.0,83538.0
01/12/2021,Texas,TX,2058050.0,,,2058050.0,1574800.0,,,1574800.0,862793.0,,,862793.0,665835.0,98479.0
01/13/2021,Texas,TX,2058050.0,,,2058050.0,1574800.0,,,1574800.0,929219.0,,,929219.0,703041.0,113089.0
01/14/2021,Texas,TX,2058050.0,,,2058050.0,1716850.0,,,1716850.0,1021511.0,,,1021511.0,756719.0,132396.0
01/15/2021,Texas,TX,2058050.0,,,2058050.0,1716825.0,,,1716825.0,1111966.0,,,1111966.0,806872.0,152547.0
01/16/2021,Texas,TX,2058050.0,,,2058050.0,1717825.0,,,1717825.0,1200755.0,,,1200755.0,877025.0,161865.0
01/17/2021,Texas,TX,2058050.0,,,2058050.0,1723675.0,,,1723675.0,1276808.0,,,1276808.0,942940.0,166934.0
01/18/2021,Texas,TX,3334900.0,,,3334900.0,1725575.0,,,1725575.0,1307663.0,,,1307663.0,969501.0,169081.0
01/19/2021,Texas,TX,3334900.0,,,3334900.0,1725575.0,,,1725575.0,1307663.0,,,1307663.0,969501.0,169081.0
01/20/2021,Texas,TX,3334900.0,,,3334900.0,1725575.0,,,1725575.0,1358676.0,,,1358676.0,1004290.0,177193.0
01/21/2021,Texas,TX,3334900.0,,,3334900.0,2456650.0,,,2456650.0,1500288.0,,,1500288.0,1094232.0,203028.0
01/22/2021,Texas,TX,3334900.0,,,3334900.0,2456650.0,,,2456650.0,1500288.0,,,1500288.0,1094232.0,203028.0
01/23/2021,Texas,TX,3213025.0,,,3213025.0,2567350.0,,,2567350.0,1600794.0,,,1600794.0,1144166.0,228314.0
01/24/2021,Texas,TX,3213025.0,,,3213025.0,2669475.0,,,2669475.0,1678517.0,,,1678517.0,1183661.0,247428.0
01/25/2021,Texas,TX,3213025.0,,,3213025.0,2807050.0,,,2807050.0,1713980.0,,,1713980.0,1204606.0,254687.0
01/26/2021,Texas,TX,3898700.0,,,3898700.0,2871700.0,,,2871700.0,1754569.0,,,1754569.0,1222997.0,265786.0
01/27/2021,Texas,TX,3898700.0,,,3898700.0,3012250.0,,,3012250.0,1868596.0,,,1868596.0,1273590.0,297503.0
01/28/2021,Texas,TX,3898700.0,,,3898700.0,3012350.0,,,3012350.0,1923503.0,,,1923503.0,1462883.0,230310.0
01/29/2021,Texas,TX,3898700.0,,,3898700.0,3163450.0,,,3163450.0,2056962.0,,,2056962.0,1317088.0,369937.0
01/30/2021,Texas,TX,3898700.0,,,3898700.0,3164450.0,,,3164450.0,2170149.0,,,2170149.0,1349475.0,410337.0
12/11/2020,Utah,UT,154400.0,,23400.0,131000.0,,,,,,,,,,
12/17/2020,Utah,UT,,,,,14625.0,,14625.0,,407.0,,407.0,,407.0,
12/19/2020,Utah,UT,,,,,23400.0,,23400.0,,3648.0,,3648.0,,3648.0,
12/20/2020,Utah,UT,,,,,25000.0,,,25000.0,6520.0,,,6520.0,6520.0,
12/21/2020,Utah,UT,,,,,25000.0,,,25000.0,8518.0,,,8518.0,8518.0,
12/22/2020,Utah,UT,,,,,75200.0,,,75200.0,11380.0,,,11380.0,11380.0,
12/23/2020,Utah,UT,,,,,76400.0,,,76400.0,14822.0,,,14822.0,14822.0,
12/24/2020,Utah,UT,,,,,76400.0,,,76400.0,,,,,,
12/25/2020,Utah,UT,,,,,76400.0,,,76400.0,,,,,,
12/26/2020,Utah,UT,,,,,76400.0,,,76400.0,16924.0,,,16924.0,16924.0,
12/27/2020,Utah,UT,,,,,76400.0,,,76400.0,16992.0,,,16992.0,16992.0,
12/28/2020,Utah,UT,,,,,98100.0,,,98100.0,17543.0,,,17543.0,17543.0,
12/29/2020,Utah,UT,,,,,102025.0,,,102025.0,20417.0,,,20417.0,20417.0,
12/30/2020,Utah,UT,,,,,125425.0,,,125425.0,23970.0,,,23970.0,23970.0,
12/31/2020,Utah,UT,,,,,127375.0,,,127375.0,30200.0,,,30200.0,30200.0,
01/01/2021,Utah,UT,,,,,127375.0,,,127375.0,,,,,,
01/02/2021,Utah,UT,,,,,127375.0,,,127375.0,46374.0,,,46374.0,46374.0,
01/03/2021,Utah,UT,,,,,127375.0,,,127375.0,47382.0,,,47382.0,47382.0,
01/04/2021,Utah,UT,,,,,142875.0,,,142875.0,48575.0,,,48575.0,48575.0,
01/05/2021,Utah,UT,,,,,150125.0,,,150125.0,55981.0,,,55981.0,55981.0,
01/06/2021,Utah,UT,,,,,157925.0,,,157925.0,60462.0,,,60462.0,60462.0,
01/07/2021,Utah,UT,,,,,157925.0,,,157925.0,68030.0,30771.0,37259.0,,66096.0,967.0
01/08/2021,Utah,UT,,,,,157925.0,,,157925.0,77228.0,40982.0,36246.0,,,
01/09/2021,Utah,UT,,,,,157925.0,,,157925.0,87670.0,40709.0,46961.0,,,
01/10/2021,Utah,UT,,,,,157925.0,,,157925.0,91799.0,42824.0,48975.0,,,
01/11/2021,Utah,UT,,,,,157925.0,,,157925.0,93127.0,43604.0,49523.0,,,
01/12/2021,Utah,UT,,,,,157925.0,,,157925.0,100632.0,47333.0,53299.0,,,
01/13/2021,Utah,UT,,,,,157925.0,,,157925.0,116659.0,51946.0,64713.0,,,
01/14/2021,Utah,UT,,,,,157925.0,,,157925.0,125926.0,56470.0,69456.0,,,
01/15/2021,Utah,UT,,,,,157925.0,,,157925.0,136156.0,63359.0,72797.0,,,
01/16/2021,Utah,UT,,,,,157925.0,,,157925.0,149697.0,69510.0,80187.0,,,
01/17/2021,Utah,UT,,,,,157925.0,,,157925.0,157170.0,72342.0,84828.0,,142368.0,14802.0
01/18/2021,Utah,UT,,,,,157925.0,,,157925.0,168908.0,82914.0,85994.0,,153979.0,14929.0
01/19/2021,Utah,UT,,,,,157925.0,,,157925.0,168908.0,82914.0,85994.0,,153979.0,14929.0
01/20/2021,Utah,UT,,,,,,,,,172603.0,85271.0,87332.0,,141161.0,15721.0
01/21/2021,Utah,UT,,,,,,,,,181169.0,88540.0,92629.0,,147365.0,16902.0
01/22/2021,Utah,UT,,,,,,,,,193777.0,94232.0,99545.0,,153397.0,20190.0
01/23/2021,Utah,UT,,,,,,,,,207127.0,100853.0,106274.0,,160229.0,23469.0
01/24/2021,Utah,UT,,,,,,,,,222275.0,106830.0,115445.0,,167191.0,27542.0
01/25/2021,Utah,UT,,,,,,,,,228348.0,109128.0,119220.0,,172014.0,28167.0
01/26/2021,Utah,UT,,,,,,,,,229575.0,109201.0,120374.0,,172371.0,28602.0
01/27/2021,Utah,UT,,,,,,,,,237637.0,112690.0,124947.0,,172545.0,32546.0
01/28/2021,Utah,UT,,,,,,,,,250448.0,118352.0,132096.0,,175778.0,37335.0
01/29/2021,Utah,UT,,,,,,,,,267027.0,125470.0,141557.0,,180849.0,43089.0
01/30/2021,Utah,UT,,,,,,,,,281797.0,132563.0,149234.0,,185271.0,48263.0
01/01/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/02/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/03/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/04/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/05/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/06/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/07/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/08/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/09/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/10/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/11/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/12/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/13/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/14/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/15/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/16/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/17/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/18/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/19/2021,Veterans Health Administration,VHA,,,,,,,,,,,,,,
01/20/2021,Veterans Health Administration,VHA,,,,,994425.0,,,994425.0,416209.0,,,416209.0,328913.0,43469.0
01/21/2021,Veterans Health Administration,VHA,,,,,1048050.0,,,1048050.0,432569.0,,,432569.0,343541.0,44329.0
01/22/2021,Veterans Health Administration,VHA,,,,,1100725.0,,,1100725.0,527258.0,,,527258.0,400742.0,62996.0
01/23/2021,Veterans Health Administration,VHA,,,,,1150825.0,,,1150825.0,579663.0,,,579663.0,415130.0,81966.0
01/24/2021,Veterans Health Administration,VHA,,,,,1151525.0,,,1151525.0,623590.0,,,623590.0,436616.0,93168.0
01/25/2021,Veterans Health Administration,VHA,,,,,1151525.0,,,1151525.0,664245.0,,,664245.0,464919.0,99328.0
01/26/2021,Veterans Health Administration,VHA,,,,,1151525.0,,,1151525.0,702779.0,,,702779.0,499289.0,101396.0
